640
  0.000000   0.000000 -67.500000
  0.000000   3.125000 -67.500000
  0.000000   0.000000 -64.125000
  0.000000   0.000000 -64.125000
  0.000000   3.125000 -67.500000
 -1.418720   2.784395 -64.125000
  0.000000   0.000000 -64.125000
 -1.418720   2.784395 -64.125000
  0.000000   0.000000 -60.750000
  0.000000   0.000000 -60.750000
 -1.418720   2.784395 -64.125000
 -2.528178   1.836829 -60.750000
  0.000000   0.000000 -60.750000
 -2.528178   1.836829 -60.750000
  0.000000   0.000000 -57.375000
  0.000000   0.000000 -57.375000
 -2.528178   1.836829 -60.750000
 -3.086526   0.488858 -57.375000
  0.000000   0.000000 -57.375000
 -3.086526   0.488858 -57.375000
  0.000000   0.000000 -54.000000
  0.000000   0.000000 -54.000000
 -3.086526   0.488858 -57.375000
 -2.972052  -0.965678 -54.000000
  0.000000   0.000000 -54.000000
 -2.972052  -0.965678 -54.000000
  0.000000   0.000000 -50.625000
  0.000000   0.000000 -50.625000
 -2.972052  -0.965678 -54.000000
 -2.209709  -2.209709 -50.625000
  0.000000   0.000000 -50.625000
 -2.209709  -2.209709 -50.625000
  0.000000   0.000000 -47.250000
  0.000000   0.000000 -47.250000
 -2.209709  -2.209709 -50.625000
 -0.965678  -2.972052 -47.250000
  0.000000   0.000000 -47.250000
 -0.965678  -2.972052 -47.250000
  0.000000   0.000000 -43.875000
  0.000000   0.000000 -43.875000
 -0.965678  -2.972052 -47.250000
  0.488858  -3.086526 -43.875000
  0.000000   0.000000 -43.875000
  0.488858  -3.086526 -43.875000
  0.000000   0.000000 -40.500000
  0.000000   0.000000 -40.500000
  0.488858  -3.086526 -43.875000
  1.836829  -2.528178 -40.500000
  0.000000   0.000000 -40.500000
  1.836829  -2.528178 -40.500000
  0.000000   0.000000 -37.125000
  0.000000   0.000000 -37.125000
  1.836829  -2.528178 -40.500000
  2.784395  -1.418721 -37.125000
  0.000000   0.000000 -37.125000
  2.784395  -1.418721 -37.125000
  0.000000   0.000000 -33.750000
  0.000000   0.000000 -33.750000
  2.784395  -1.418721 -37.125000
  3.125000  -0.000000 -33.750000
  0.000000   0.000000 -33.750000
  3.125000  -0.000000 -33.750000
  0.000000   0.000000 -30.375000
  0.000000   0.000000 -30.375000
  3.125000  -0.000000 -33.750000
  2.784396   1.418720 -30.375000
  0.000000   0.000000 -30.375000
  2.784396   1.418720 -30.375000
  0.000000   0.000000 -27.000000
  0.000000   0.000000 -27.000000
  2.784396   1.418720 -30.375000
  1.836829   2.528178 -27.000000
  0.000000   0.000000 -27.000000
  1.836829   2.528178 -27.000000
  0.000000   0.000000 -23.625000
  0.000000   0.000000 -23.625000
  1.836829   2.528178 -27.000000
  0.488858   3.086526 -23.625000
  0.000000   0.000000 -23.625000
  0.488858   3.086526 -23.625000
  0.000000   0.000000 -20.250000
  0.000000   0.000000 -20.250000
  0.488858   3.086526 -23.625000
 -0.965678   2.972052 -20.250000
  0.000000   0.000000 -20.250000
 -0.965678   2.972052 -20.250000
  0.000000   0.000000 -16.875000
  0.000000   0.000000 -16.875000
 -0.965678   2.972052 -20.250000
 -2.209708   2.209709 -16.875000
  0.000000   0.000000 -16.875000
 -2.209708   2.209709 -16.875000
  0.000000   0.000000 -13.500000
  0.000000   0.000000 -13.500000
 -2.209708   2.209709 -16.875000
 -2.972051   0.965678 -13.500000
  0.000000   0.000000 -13.500000
 -2.972051   0.965678 -13.500000
  0.000000   0.000000 -10.125000
  0.000000   0.000000 -10.125000
 -2.972051   0.965678 -13.500000
 -3.086526  -0.488857 -10.125000
  0.000000   0.000000 -10.125000
 -3.086526  -0.488857 -10.125000
  0.000000   0.000000  -6.750000
  0.000000   0.000000  -6.750000
 -3.086526  -0.488857 -10.125000
 -2.528178  -1.836829  -6.750000
  0.000000   0.000000  -6.750000
 -2.528178  -1.836829  -6.750000
  0.000000   0.000000  -3.375000
  0.000000   0.000000  -3.375000
 -2.528178  -1.836829  -6.750000
 -1.418721  -2.784395  -3.375000
  0.000000   0.000000  -3.375000
 -1.418721  -2.784395  -3.375000
  0.000000   0.000000   0.000000
  0.000000   0.000000   0.000000
 -1.418721  -2.784395  -3.375000
 -0.000001  -3.125000   0.000000
  0.000000   0.000000   0.000000
 -0.000001  -3.125000   0.000000
  0.000000   0.000000   3.375000
  0.000000   0.000000   3.375000
 -0.000001  -3.125000   0.000000
  1.418720  -2.784396   3.375000
  0.000000   0.000000   3.375000
  1.418720  -2.784396   3.375000
  0.000000   0.000000   6.750000
  0.000000   0.000000   6.750000
  1.418720  -2.784396   3.375000
  2.528178  -1.836829   6.750000
  0.000000   0.000000   6.750000
  2.528178  -1.836829   6.750000
  0.000000   0.000000  10.125000
  0.000000   0.000000  10.125000
  2.528178  -1.836829   6.750000
  3.086526  -0.488858  10.125000
  0.000000   0.000000  10.125000
  3.086526  -0.488858  10.125000
  0.000000   0.000000  13.500000
  0.000000   0.000000  13.500000
  3.086526  -0.488858  10.125000
  2.972052   0.965678  13.500000
  0.000000   0.000000  13.500000
  2.972052   0.965678  13.500000
  0.000000   0.000000  16.875000
  0.000000   0.000000  16.875000
  2.972052   0.965678  13.500000
  2.209709   2.209708  16.875000
  0.000000   0.000000  16.875000
  2.209709   2.209708  16.875000
  0.000000   0.000000  20.250000
  0.000000   0.000000  20.250000
  2.209709   2.209708  16.875000
  0.965679   2.972051  20.250000
  0.000000   0.000000  20.250000
  0.965679   2.972051  20.250000
  0.000000   0.000000  23.625000
  0.000000   0.000000  23.625000
  0.965679   2.972051  20.250000
 -0.488857   3.086526  23.625000
  0.000000   0.000000  23.625000
 -0.488857   3.086526  23.625000
  0.000000   0.000000  27.000000
  0.000000   0.000000  27.000000
 -0.488857   3.086526  23.625000
 -1.836828   2.528179  27.000000
  0.000000   0.000000  27.000000
 -1.836828   2.528179  27.000000
  0.000000   0.000000  30.375000
  0.000000   0.000000  30.375000
 -1.836828   2.528179  27.000000
 -2.784395   1.418721  30.375000
  0.000000   0.000000  30.375000
 -2.784395   1.418721  30.375000
  0.000000   0.000000  33.750000
  0.000000   0.000000  33.750000
 -2.784395   1.418721  30.375000
 -3.125000   0.000001  33.750000
  0.000000   0.000000  33.750000
 -3.125000   0.000001  33.750000
  0.000000   0.000000  37.125000
  0.000000   0.000000  37.125000
 -3.125000   0.000001  33.750000
 -2.784396  -1.418720  37.125000
  0.000000   0.000000  37.125000
 -2.784396  -1.418720  37.125000
  0.000000   0.000000  40.500000
  0.000000   0.000000  40.500000
 -2.784396  -1.418720  37.125000
 -1.836830  -2.528178  40.500000
  0.000000   0.000000  40.500000
 -1.836830  -2.528178  40.500000
  0.000000   0.000000  43.875000
  0.000000   0.000000  43.875000
 -1.836830  -2.528178  40.500000
 -0.488859  -3.086526  43.875000
  0.000000   0.000000  43.875000
 -0.488859  -3.086526  43.875000
  0.000000   0.000000  47.250000
  0.000000   0.000000  47.250000
 -0.488859  -3.086526  43.875000
  0.965677  -2.972052  47.250000
  0.000000   0.000000  47.250000
  0.965677  -2.972052  47.250000
  0.000000   0.000000  50.625000
  0.000000   0.000000  50.625000
  0.965677  -2.972052  47.250000
  2.209708  -2.209709  50.625000
  0.000000   0.000000  50.625000
  2.209708  -2.209709  50.625000
  0.000000   0.000000  54.000000
  0.000000   0.000000  54.000000
  2.209708  -2.209709  50.625000
  2.972051  -0.965679  54.000000
  0.000000   0.000000  54.000000
  2.972051  -0.965679  54.000000
  0.000000   0.000000  57.375000
  0.000000   0.000000  57.375000
  2.972051  -0.965679  54.000000
  3.086526   0.488857  57.375000
  0.000000   0.000000  57.375000
  3.086526   0.488857  57.375000
  0.000000   0.000000  60.750000
  0.000000   0.000000  60.750000
  3.086526   0.488857  57.375000
  2.528179   1.836828  60.750000
  0.000000   0.000000  60.750000
  2.528179   1.836828  60.750000
  0.000000   0.000000  64.125000
  0.000000   0.000000  64.125000
  2.528179   1.836828  60.750000
  1.418721   2.784395  64.125000
  0.000000   0.000000  64.125000
  1.418721   2.784395  64.125000
  0.000000   0.000000  67.500000
  0.000000   0.000000  67.500000
  1.418721   2.784395  64.125000
  0.000001   3.125000  67.500000
  0.000000   3.125000 -67.500000
  0.000000   6.250000 -67.500000
 -1.418720   2.784395 -64.125000
 -1.418720   2.784395 -64.125000
  0.000000   6.250000 -67.500000
 -2.837441   5.568791 -64.125000
 -1.418720   2.784395 -64.125000
 -2.837441   5.568791 -64.125000
 -2.528178   1.836829 -60.750000
 -2.528178   1.836829 -60.750000
 -2.837441   5.568791 -64.125000
 -5.056356   3.673658 -60.750000
 -2.528178   1.836829 -60.750000
 -5.056356   3.673658 -60.750000
 -3.086526   0.488858 -57.375000
 -3.086526   0.488858 -57.375000
 -5.056356   3.673658 -60.750000
 -6.173052   0.977716 -57.375000
 -3.086526   0.488858 -57.375000
 -6.173052   0.977716 -57.375000
 -2.972052  -0.965678 -54.000000
