640
  3.674235   3.674235  -7.348469
  3.137339   1.059203  -7.699688
  2.847773   1.755233  -8.721201
  3.674235   3.674235  -7.348469
  2.847773   1.755233  -8.721201
  4.082483   4.082483  -8.164966
  4.082483   4.082483  -8.164966
  2.847773   1.755233  -8.721201
  2.639108   2.639107  -9.608341
  4.082483   4.082483  -8.164966
  2.639108   2.639107  -9.608341
  4.490731   4.490731  -8.981462
  4.490731   4.490731  -8.981462
  2.639108   2.639107  -9.608341
  2.571730   3.664269 -10.354194
  4.490731   4.490731  -8.981462
  2.571730   3.664269 -10.354194
  4.898979   4.898979  -9.797959
  4.898979   4.898979  -9.797959
  2.571730   3.664269 -10.354194
  2.692197   4.770331 -10.965675
  4.898979   4.898979  -9.797959
  2.692197   4.770331 -10.965675
  5.307228   5.307228 -10.614456
  5.307228   5.307228 -10.614456
  2.692197   4.770331 -10.965675
  3.028679   5.888986 -11.462851
  5.307228   5.307228 -10.614456
  3.028679   5.888986 -11.462851
  5.715476   5.715476 -11.430952
  5.715476   5.715476 -11.430952
  3.028679   5.888986 -11.462851
  3.588202   6.950694 -11.876980
  5.715476   5.715476 -11.430952
  3.588202   6.950694 -11.876980
  6.123724   6.123724 -12.247449
  6.123724   6.123724 -12.247449
  3.588202   6.950694 -11.876980
  4.355957   7.891491 -12.247449
  6.123724   6.123724 -12.247449
  4.355957   7.891491 -12.247449
  6.531973   6.531973 -13.063945
  6.531973   6.531973 -13.063945
  4.355957   7.891491 -12.247449
  5.296754   8.659246 -12.617918
  6.531973   6.531973 -13.063945
  5.296754   8.659246 -12.617918
  6.940221   6.940221 -13.880442
  6.940221   6.940221 -13.880442
  5.296754   8.659246 -12.617918
  6.358462   9.218769 -13.032047
  6.940221   6.940221 -13.880442
  6.358462   9.218769 -13.032047
  7.348469   7.348469 -14.696938
  7.348469   7.348469 -14.696938
  6.358462   9.218769 -13.032047
  7.477117   9.555252 -13.529223
  7.348469   7.348469 -14.696938
  7.477117   9.555252 -13.529223
  7.756718   7.756718 -15.513435
  7.756718   7.756718 -15.513435
  7.477117   9.555252 -13.529223
  8.583179   9.675720 -14.140703
  7.756718   7.756718 -15.513435
  8.583179   9.675720 -14.140703
  8.164966   8.164966 -16.329932
  8.164966   8.164966 -16.329932
  8.583179   9.675720 -14.140703
  9.608341   9.608342 -14.886556
 -6.721590  -6.721590  17.773307
 -5.278214  -5.278214  19.216683
 -5.837716  -6.930256  16.886167
 -5.837716  -6.930256  16.886167
 -5.278214  -5.278214  19.216683
 -3.918714  -6.103794  18.258899
 -5.837716  -6.930256  16.886167
 -3.918714  -6.103794  18.258899
 -5.141686  -7.219821  15.864654
 -5.141686  -7.219821  15.864654
 -3.918714  -6.103794  18.258899
 -2.934904  -7.091173  17.032369
 -5.141686  -7.219821  15.864654
 -2.934904  -7.091173  17.032369
 -4.661672  -7.521979  14.728837
 -4.661672  -7.521979  14.728837
 -2.934904  -7.091173  17.032369
 -2.383124  -8.103738  15.577232
 -4.661672  -7.521979  14.728837
 -2.383124  -8.103738  15.577232
 -4.404699  -7.767191  13.509973
 -4.404699  -7.767191  13.509973
 -2.383124  -8.103738  15.577232
 -2.277425  -9.002410  13.956001
 -4.404699  -7.767191  13.509973
 -2.277425  -9.002410  13.956001
 -4.355957  -7.891491  12.247449
 -4.355957  -7.891491  12.247449
 -2.277425  -9.002410  13.956001
 -2.588190  -9.659258  12.247449
 -4.355957  -7.891491  12.247449
 -2.588190  -9.659258  12.247449
 -4.480257  -7.842750  10.984925
 -4.480257  -7.842750  10.984925
 -2.588190  -9.659258  12.247449
 -3.245039  -9.970024  10.538897
 -4.480257  -7.842750  10.984925
 -3.245039  -9.970024  10.538897
 -4.725469  -7.585776   9.766061
 -4.725469  -7.585776   9.766061
 -3.245039  -9.970024  10.538897
 -4.143710  -9.864325   8.917666
 -4.725469  -7.585776   9.766061
 -4.143710  -9.864325   8.917666
 -5.027627  -7.105762   8.630244
 -5.027627  -7.105762   8.630244
 -4.143710  -9.864325   8.917666
 -5.156275  -9.312545   7.462528
 -5.027627  -7.105762   8.630244
 -5.156275  -9.312545   7.462528
 -5.317193  -6.409733   7.608731
 -5.317193  -6.409733   7.608731
 -5.156275  -9.312545   7.462528
 -6.143655  -8.328735   6.235999
 -5.317193  -6.409733   7.608731
 -6.143655  -8.328735   6.235999
 -5.525858  -5.525859   6.721590
 -5.525858  -5.525859   6.721590
 -6.143655  -8.328735   6.235999
 -6.969234  -6.969234   5.278214
 -5.525858  -5.525859   6.721590
 -6.969234  -6.969234   5.278214
 -5.593236  -4.500697   5.975737
 -5.593236  -4.500697   5.975737
 -6.969234  -6.969234   5.278214
 -7.512238  -5.327158   4.603005
 -5.593236  -4.500697   5.975737
 -7.512238  -5.327158   4.603005
 -5.472769  -3.394635   5.364257
 -5.472769  -3.394635   5.364257
 -7.512238  -5.327158   4.603005
 -7.679552  -3.523283   4.196542
 -5.472769  -3.394635   5.364257
 -7.679552  -3.523283   4.196542
 -5.136286  -2.275980   4.867081
 -5.136286  -2.275980   4.867081
 -7.679552  -3.523283   4.196542
 -7.414835  -1.694221   4.018686
 -5.136286  -2.275980   4.867081
 -7.414835  -1.694221   4.018686
 -4.576764  -1.214271   4.452952
 -4.576764  -1.214271   4.452952
 -7.414835  -1.694221   4.018686
 -6.704038   0.020947   4.006924
 -4.576764  -1.214271   4.452952
 -6.704038   0.020947   4.006924
 -3.809009  -0.273475   4.082483
 -3.809009  -0.273475   4.082483
 -6.704038   0.020947   4.006924
 -5.576776   1.494292   4.082483
 -3.809009  -0.273475   4.082483
 -5.576776   1.494292   4.082483
 -2.868212   0.494281   3.712014
 -2.868212   0.494281   3.712014
 -5.576776   1.494292   4.082483
 -4.103431   2.621554   4.158041
 -2.868212   0.494281   3.712014
 -4.103431   2.621554   4.158041
 -1.806504   1.053804   3.297885
 -1.806504   1.053804   3.297885
 -4.103431   2.621554   4.158041
 -2.388262   3.332352   4.146279
 -1.806504   1.053804   3.297885
 -2.388262   3.332352   4.146279
 -0.687849   1.390286   2.800709
 -0.687849   1.390286   2.800709
 -2.388262   3.332352   4.146279
 -0.559201   3.597069   3.968424
 -0.687849   1.390286   2.800709
 -0.559201   3.597069   3.968424
  0.418213   1.510754   2.189228
  0.418213   1.510754   2.189228
 -0.559201   3.597069   3.968424
  1.244675   3.429756   3.561960
  0.418213   1.510754   2.189228
  1.244675   3.429756   3.561960
  1.443375   1.443376   1.443376
  1.443375   1.443376   1.443376
  1.244675   3.429756   3.561960
  2.886751   2.886752   2.886751
  1.443375   1.443376   1.443376
  2.886751   2.886752   2.886751
  2.327250   1.234710   0.556235
  2.327250   1.234710   0.556235
  2.886751   2.886752   2.886751
  4.246252   2.061172   1.928967
  2.327250   1.234710   0.556235
  4.246252   2.061172   1.928967
  3.023279   0.945145  -0.465278
  3.023279   0.945145  -0.465278
  4.246252   2.061172   1.928967
  5.230062   1.073793   0.702438
  3.023279   0.945145  -0.465278
  5.230062   1.073793   0.702438
  3.503293   0.642987  -1.601095
  3.503293   0.642987  -1.601095
  5.230062   1.073793   0.702438
  5.781842   0.061228  -0.752700
  3.503293   0.642987  -1.601095
  5.781842   0.061228  -0.752700
  3.760267   0.397775  -2.819959
  3.760267   0.397775  -2.819959
  5.781842   0.061228  -0.752700
  5.887541  -0.837444  -2.373931
  3.760267   0.397775  -2.819959
  5.887541  -0.837444  -2.373931
  3.809009   0.273475  -4.082483
  3.809009   0.273475  -4.082483
  5.887541  -0.837444  -2.373931
  5.576776  -1.494292  -4.082483
  3.809009   0.273475  -4.082483
  5.576776  -1.494292  -4.082483
  3.684709   0.322216  -5.345007
  3.684709   0.322216  -5.345007
  5.576776  -1.494292  -4.082483
  4.919928  -1.805058  -5.791034
  3.684709   0.322216  -5.345007
  4.919928  -1.805058  -5.791034
  3.439497   0.579190  -6.563871
  3.439497   0.579190  -6.563871
  4.919928  -1.805058  -5.791034
  4.021256  -1.699359  -7.412266
  3.439497   0.579190  -6.563871
  4.021256  -1.699359  -7.412266
  3.137339   1.059203  -7.699688
  3.137339   1.059203  -7.699688
  4.021256  -1.699359  -7.412266
  3.008691  -1.147579  -8.867403
  3.137339   1.059203  -7.699688
  3.008691  -1.147579  -8.867403
  2.847773   1.755233  -8.721201
  2.847773   1.755233  -8.721201
  3.008691  -1.147579  -8.867403
  2.021312  -0.163770 -10.093933
  2.847773   1.755233  -8.721201
  2.021312  -0.163770 -10.093933
  2.639108   2.639107  -9.608341
  2.639108   2.639107  -9.608341
  2.021312  -0.163770 -10.093933
  1.195732   1.195731 -11.051717
  2.639108   2.639107  -9.608341
  1.195732   1.195731 -11.051717
  2.571730   3.664269 -10.354194
  2.571730   3.664269 -10.354194
  1.195732   1.195731 -11.051717
  0.652728   2.837807 -11.726926
  2.571730   3.664269 -10.354194
  0.652728   2.837807 -11.726926
  2.692197   4.770331 -10.965675
  2.692197   4.770331 -10.965675
  0.652728   2.837807 -11.726926
  0.485414   4.641682 -12.133390
  2.692197   4.770331 -10.965675
  0.485414   4.641682 -12.133390
  3.028679   5.888986 -11.462851
  3.028679   5.888986 -11.462851
  0.485414   4.641682 -12.133390
  0.750131   6.470744 -12.311246
  3.028679   5.888986 -11.462851
  0.750131   6.470744 -12.311246
  3.588202   6.950694 -11.876980
  3.588202   6.950694 -11.876980
  0.750131   6.470744 -12.311246
  1.460928   8.185913 -12.323008
  3.588202   6.950694 -11.876980
  1.460928   8.185913 -12.323008
  4.355957   7.891491 -12.247449
  4.355957   7.891491 -12.247449
  1.460928   8.185913 -12.323008
  2.588190   9.659258 -12.247449
  4.355957   7.891491 -12.247449
  2.588190   9.659258 -12.247449
  5.296754   8.659246 -12.617918
  5.296754   8.659246 -12.617918
  2.588190   9.659258 -12.247449
  4.061535  10.786520 -12.171891
  5.296754   8.659246 -12.617918
  4.061535  10.786520 -12.171891
  6.358462   9.218769 -13.032047
  6.358462   9.218769 -13.032047
  4.061535  10.786520 -12.171891
  5.776703  11.497318 -12.183652
  6.358462   9.218769 -13.032047
  5.776703  11.497318 -12.183652
  7.477117   9.555252 -13.529223
  7.477117   9.555252 -13.529223
  5.776703  11.497318 -12.183652
  7.605765  11.762035 -12.361508
  7.477117   9.555252 -13.529223
  7.605765  11.762035 -12.361508
  8.583179   9.675720 -14.140703
  8.583179   9.675720 -14.140703
  7.605765  11.762035 -12.361508
  9.409640  11.594722 -12.767972
  8.583179   9.675720 -14.140703
  9.409640  11.594722 -12.767972
  9.608341   9.608342 -14.886556
  9.608341   9.608342 -14.886556
  9.409640  11.594722 -12.767972
 11.051716  11.051718 -13.443180
 -5.278214  -5.278214  19.216683
 -3.834839  -3.834839  20.660059
 -3.918714  -6.103794  18.258899
 -3.918714  -6.103794  18.258899
 -3.834839  -3.834839  20.660059
 -1.999712  -5.277332  19.631631
 -3.918714  -6.103794  18.258899
 -1.999712  -5.277332  19.631631
 -2.934904  -7.091173  17.032369
 -2.934904  -7.091173  17.032369
 -1.999712  -5.277332  19.631631
 -0.728121  -6.962525  18.200085
 -2.934904  -7.091173  17.032369
 -0.728121  -6.962525  18.200085
 -2.383124  -8.103738  15.577232
 -2.383124  -8.103738  15.577232
 -0.728121  -6.962525  18.200085
 -0.104576  -8.685497  16.425627
 -2.383124  -8.103738  15.577232
 -0.104576  -8.685497  16.425627
 -2.277425  -9.002410  13.956001
 -2.277425  -9.002410  13.956001
 -0.104576  -8.685497  16.425627
 -0.150151 -10.237629  14.402028
 -2.277425  -9.002410  13.956001
 -0.150151 -10.237629  14.402028
 -2.588190  -9.659258  12.247449
 -2.588190  -9.659258  12.247449
 -0.150151 -10.237629  14.402028
 -0.820423 -11.427025  12.247449
 -2.588190  -9.659258  12.247449
 -0.820423 -11.427025  12.247449
 -3.245039  -9.970024  10.538897
 -3.245039  -9.970024  10.538897
 -0.820423 -11.427025  12.247449
 -2.009820 -12.097298  10.092869
 -3.245039  -9.970024  10.538897
 -2.009820 -12.097298  10.092869
 -4.143710  -9.864325   8.917666
 -4.143710  -9.864325   8.917666
 -2.009820 -12.097298  10.092869
 -3.561952 -12.142873   8.069271
 -4.143710  -9.864325   8.917666
 -3.561952 -12.142873   8.069271
 -5.156275  -9.312545   7.462528
 -5.156275  -9.312545   7.462528
 -3.561952 -12.142873   8.069271
 -5.284924 -11.519328   6.294813
 -5.156275  -9.312545   7.462528
 -5.284924 -11.519328   6.294813
 -6.143655  -8.328735   6.235999
 -6.143655  -8.328735   6.235999
 -5.284924 -11.519328   6.294813
 -6.970116 -10.247737   4.863267
 -6.143655  -8.328735   6.235999
 -6.970116 -10.247737   4.863267
 -6.969234  -6.969234   5.278214
 -6.969234  -6.969234   5.278214
 -6.970116 -10.247737   4.863267
 -8.412610  -8.412610   3.834839
 -6.969234  -6.969234   5.278214
 -8.412610  -8.412610   3.834839
 -7.512238  -5.327158   4.603005
 -7.512238  -5.327158   4.603005
 -8.412610  -8.412610   3.834839
 -9.431240  -6.153620   3.230274
 -7.512238  -5.327158   4.603005
 -9.431240  -6.153620   3.230274
 -7.679552  -3.523283   4.196542
 -7.679552  -3.523283   4.196542
 -9.431240  -6.153620   3.230274
 -9.886335  -3.651931   3.028826
 -7.679552  -3.523283   4.196542
 -9.886335  -3.651931   3.028826
 -7.414835  -1.694221   4.018686
 -7.414835  -1.694221   4.018686
 -9.886335  -3.651931   3.028826
 -9.693383  -1.112463   3.170291
 -7.414835  -1.694221   4.018686
 -9.693383  -1.112463   3.170291
 -6.704038   0.020947   4.006924
 -6.704038   0.020947   4.006924
 -9.693383  -1.112463   3.170291
 -8.831312   1.256166   3.560896
 -6.704038   0.020947   4.006924
 -8.831312   1.256166   3.560896
 -5.576776   1.494292   4.082483
 -5.576776   1.494292   4.082483
 -8.831312   1.256166   3.560896
 -7.344543   3.262059   4.082483
 -5.576776   1.494292   4.082483
 -7.344543   3.262059   4.082483
 -4.103431   2.621554   4.158041
 -4.103431   2.621554   4.158041
 -7.344543   3.262059   4.082483
 -5.338650   4.748828   4.604069
 -4.103431   2.621554   4.158041
 -5.338650   4.748828   4.604069
 -2.388262   3.332352   4.146279
 -2.388262   3.332352   4.146279
 -5.338650   4.748828   4.604069
 -2.970021   5.610900   4.994674
 -2.388262   3.332352   4.146279
 -2.970021   5.610900   4.994674
 -0.559201   3.597069   3.968424
 -0.559201   3.597069   3.968424
 -2.970021   5.610900   4.994674
 -0.430553   5.803852   5.136139
 -0.559201   3.597069   3.968424
 -0.430553   5.803852   5.136139
  1.244675   3.429756   3.561960
  1.244675   3.429756   3.561960
 -0.430553   5.803852   5.136139
  2.071136   5.348758   4.934692
  1.244675   3.429756   3.561960
  2.071136   5.348758   4.934692
  2.886751   2.886752   2.886751
  2.886751   2.886752   2.886751
  2.071136   5.348758   4.934692
  4.330126   4.330128   4.330127
  2.886751   2.886752   2.886751
  4.330126   4.330128   4.330127
  4.246252   2.061172   1.928967
  4.246252   2.061172   1.928967
  4.330126   4.330128   4.330127
  6.165253   2.887634   3.301699
  4.246252   2.061172   1.928967
  6.165253   2.887634   3.301699
  5.230062   1.073793   0.702438
  5.230062   1.073793   0.702438
  6.165253   2.887634   3.301699
  7.436845   1.202442   1.870153
  5.230062   1.073793   0.702438
  7.436845   1.202442   1.870153
  5.781842   0.061228  -0.752700
  5.781842   0.061228  -0.752700
  7.436845   1.202442   1.870153
  8.060390  -0.520530   0.095695
  5.781842   0.061228  -0.752700
  8.060390  -0.520530   0.095695
  5.887541  -0.837444  -2.373931
  5.887541  -0.837444  -2.373931
  8.060390  -0.520530   0.095695
  8.014815  -2.072662  -1.927903
  5.887541  -0.837444  -2.373931
  8.014815  -2.072662  -1.927903
  5.576776  -1.494292  -4.082483
  5.576776  -1.494292  -4.082483
  8.014815  -2.072662  -1.927903
  7.344543  -3.262059  -4.082482
  5.576776  -1.494292  -4.082483
  7.344543  -3.262059  -4.082482
  4.919928  -1.805058  -5.791034
  4.919928  -1.805058  -5.791034
  7.344543  -3.262059  -4.082482
  6.155147  -3.932332  -6.237062
  4.919928  -1.805058  -5.791034
  6.155147  -3.932332  -6.237062
  4.021256  -1.699359  -7.412266
  4.021256  -1.699359  -7.412266
  6.155147  -3.932332  -6.237062
  4.603015  -3.977907  -8.260660
  4.021256  -1.699359  -7.412266
  4.603015  -3.977907  -8.260660
  3.008691  -1.147579  -8.867403
  3.008691  -1.147579  -8.867403
  4.603015  -3.977907  -8.260660
  2.880043  -3.354362 -10.035119
  3.008691  -1.147579  -8.867403
  2.880043  -3.354362 -10.035119
  2.021312  -0.163770 -10.093933
  2.021312  -0.163770 -10.093933
  2.880043  -3.354362 -10.035119
  1.194850  -2.082772 -11.466665
  2.021312  -0.163770 -10.093933
  1.194850  -2.082772 -11.466665
  1.195732   1.195731 -11.051717
  1.195732   1.195731 -11.051717
  1.194850  -2.082772 -11.466665
 -0.247643  -0.247645 -12.495093
  1.195732   1.195731 -11.051717
 -0.247643  -0.247645 -12.495093
  0.652728   2.837807 -11.726926
  0.652728   2.837807 -11.726926
 -0.247643  -0.247645 -12.495093
 -1.266274   2.011345 -13.099658
  0.652728   2.837807 -11.726926
 -1.266274   2.011345 -13.099658
  0.485414   4.641682 -12.133390
  0.485414   4.641682 -12.133390
 -1.266274   2.011345 -13.099658
 -1.721369   4.513034 -13.301106
  0.485414   4.641682 -12.133390
 -1.721369   4.513034 -13.301106
  0.750131   6.470744 -12.311246
  0.750131   6.470744 -12.311246
 -1.721369   4.513034 -13.301106
 -1.528418   7.052502 -13.159641
  0.750131   6.470744 -12.311246
 -1.528418   7.052502 -13.159641
  1.460928   8.185913 -12.323008
  1.460928   8.185913 -12.323008
 -1.528418   7.052502 -13.159641
 -0.666346   9.421131 -12.769036
  1.460928   8.185913 -12.323008
 -0.666346   9.421131 -12.769036
  2.588190   9.659258 -12.247449
  2.588190   9.659258 -12.247449
 -0.666346   9.421131 -12.769036
  0.820423  11.427024 -12.247450
  2.588190   9.659258 -12.247449
  0.820423  11.427024 -12.247450
  4.061535  10.786520 -12.171891
  4.061535  10.786520 -12.171891
  0.820423  11.427024 -12.247450
  2.826316  12.913794 -11.725863
  4.061535  10.786520 -12.171891
  2.826316  12.913794 -11.725863
  5.776703  11.497318 -12.183652
  5.776703  11.497318 -12.183652
  2.826316  12.913794 -11.725863
  5.194944  13.775866 -11.335258
  5.776703  11.497318 -12.183652
  5.194944  13.775866 -11.335258
  7.605765  11.762035 -12.361508
  7.605765  11.762035 -12.361508
  5.194944  13.775866 -11.335258
  7.734412  13.968818 -11.193793
  7.605765  11.762035 -12.361508
  7.734412  13.968818 -11.193793
  9.409640  11.594722 -12.767972
  9.409640  11.594722 -12.767972
  7.734412  13.968818 -11.193793
 10.236102  13.513724 -11.395240
  9.409640  11.594722 -12.767972
 10.236102  13.513724 -11.395240
 11.051716  11.051718 -13.443180
 11.051716  11.051718 -13.443180
 10.236102  13.513724 -11.395240
 12.495092  12.495094 -11.999805
 -3.834839  -3.834839  20.660059
 -2.391463  -2.391463  22.103434
 -1.999712  -5.277332  19.631631
 -1.999712  -5.277332  19.631631
 -2.391463  -2.391463  22.103434
 -0.080710  -4.450870  21.004362
 -1.999712  -5.277332  19.631631
 -0.080710  -4.450870  21.004362
 -0.728121  -6.962525  18.200085
 -0.728121  -6.962525  18.200085
 -0.080710  -4.450870  21.004362
  1.478662  -6.833877  19.367800
 -0.728121  -6.962525  18.200085
  1.478662  -6.833877  19.367800
 -0.104576  -8.685497  16.425627
 -0.104576  -8.685497  16.425627
  1.478662  -6.833877  19.367800
  2.173973  -9.267255  17.274022
 -0.104576  -8.685497  16.425627
  2.173973  -9.267255  17.274022
 -0.150151 -10.237629  14.402028
 -0.150151 -10.237629  14.402028
  2.173973  -9.267255  17.274022
  1.977123 -11.472847  14.848056
 -0.150151 -10.237629  14.402028
  1.977123 -11.472847  14.848056
 -0.820423 -11.427025  12.247449
 -0.820423 -11.427025  12.247449
  1.977123 -11.472847  14.848056
  0.947344 -13.194792  12.247449
 -0.820423 -11.427025  12.247449
  0.947344 -13.194792  12.247449
 -2.009820 -12.097298  10.092869
 -2.009820 -12.097298  10.092869
  0.947344 -13.194792  12.247449
 -0.774601 -14.224572   9.646842
 -2.009820 -12.097298  10.092869
 -0.774601 -14.224572   9.646842
 -3.561952 -12.142873   8.069271
 -3.561952 -12.142873   8.069271
 -0.774601 -14.224572   9.646842
 -2.980193 -14.421422   7.220876
 -3.561952 -12.142873   8.069271
 -2.980193 -14.421422   7.220876
 -5.284924 -11.519328   6.294813
 -5.284924 -11.519328   6.294813
 -2.980193 -14.421422   7.220876
 -5.413572 -13.726111   5.127097
 -5.284924 -11.519328   6.294813
 -5.413572 -13.726111   5.127097
 -6.970116 -10.247737   4.863267
 -6.970116 -10.247737   4.863267
 -5.413572 -13.726111   5.127097
 -7.796578 -12.166739   3.490535
 -6.970116 -10.247737   4.863267
 -7.796578 -12.166739   3.490535
 -8.412610  -8.412610   3.834839
 -8.412610  -8.412610   3.834839
 -7.796578 -12.166739   3.490535
 -9.855985  -9.855986   2.391463
 -8.412610  -8.412610   3.834839
 -9.855985  -9.855986   2.391463
 -9.431240  -6.153620   3.230274
 -9.431240  -6.153620   3.230274
 -9.855985  -9.855986   2.391463
-11.350242  -6.980082   1.857542
 -9.431240  -6.153620   3.230274
-11.350242  -6.980082   1.857542
 -9.886335  -3.651931   3.028826
 -9.886335  -3.651931   3.028826
-11.350242  -6.980082   1.857542
-12.093117  -3.780579   1.861111
 -9.886335  -3.651931   3.028826
-12.093117  -3.780579   1.861111
 -9.693383  -1.112463   3.170291
 -9.693383  -1.112463   3.170291
-12.093117  -3.780579   1.861111
-11.971932  -0.530704   2.321896
 -9.693383  -1.112463   3.170291
-11.971932  -0.530704   2.321896
 -8.831312   1.256166   3.560896
 -8.831312   1.256166   3.560896
